customer_id,institution_type,region,product_tier,account_age_months,monthly_transaction_volume,avg_transaction_value,api_calls_per_month,num_active_users,revenue_monthly,support_tickets_6m,support_tier,days_since_last_login,feature_adoption_score,payment_method,payment_delay_days,contract_months_remaining,num_integrations,churn
INST_04743,Payment Processor,Asia Pacific,Professional,14,3253,152.46,213745,7907,3120.62,11,Priority,10,87.8,ACH,15,25,9,0
INST_04744,Bank,North America,Basic,52,21215,1290.11,5364,531,9031.87,7,Standard,0,60.6,ACH,8,22,14,0
INST_04745,Bank,Asia Pacific,Professional,28,2383,254.45,306158,44,25957.94,10,Premium,0,54.1,Credit Card,6,8,6,0
INST_04746,Bank,Asia Pacific,Professional,54,631,342.06,2543,128,18710.3,8,Priority,0,39.0,Wire Transfer,0,29,7,0
INST_04747,Bank,North America,Professional,29,275,108.55,18364,1850,12483.36,10,Standard,13,74.5,Credit Card,11,9,6,0
INST_04748,Credit Union,North America,Basic,84,936,52.9,28572,11,7419.54,6,Priority,13,61.7,Credit Card,18,2,7,0
INST_04749,Insurance Company,Latin America,Enterprise,24,1611,388.44,5860,49,2054.95,9,Standard,7,84.1,Credit Card,0,24,3,0
INST_04750,Bank,North America,Basic,79,10198,128.1,8674,532,1043.99,7,Standard,0,86.0,Wire Transfer,9,11,4,0
INST_04751,Credit Union,North America,Basic,4,554,1228.29,72761,1525,823.44,7,Standard,9,86.6,Wire Transfer,2,5,4,1
INST_04752,Investment Firm,Europe,Professional,1,30657,287.93,191440,444,8874.61,10,Priority,14,73.3,ACH,1,6,6,1
INST_04753,Credit Union,Asia Pacific,Professional,20,401,584.24,923,49,10377.76,7,Premium,17,81.3,ACH,5,0,7,1
INST_04754,Payment Processor,North America,Professional,98,98442,2081.89,28864,389,25373.4,7,Priority,11,61.7,Invoice,1,10,9,0
INST_04755,Payment Processor,North America,Professional,12,39667,67.87,18583,312,11414.02,7,Standard,4,25.9,ACH,0,9,4,0
INST_04756,Bank,North America,Professional,5,3683,169.09,25876,279,23773.03,11,Priority,4,58.2,Wire Transfer,5,17,7,1
INST_04757,Insurance Company,Middle East,Professional,17,251,501.23,13695,124,4040.73,12,Priority,4,23.0,Wire Transfer,5,17,5,1
INST_04758,Credit Union,North America,Professional,25,2743,587.0,3178,163,15619.32,5,Standard,4,80.4,ACH,7,24,7,0
INST_04759,Payment Processor,Europe,Basic,9,1668,1516.56,222669,28,1094.22,9,Standard,5,58.1,Credit Card,4,18,4,1
INST_04760,Credit Union,Latin America,Professional,30,440,1142.05,125366,10000,4490.51,12,Standard,0,61.9,Wire Transfer,8,29,5,0
INST_04761,Payment Processor,North America,Enterprise,88,4612,453.19,18845,196,500.0,13,Standard,11,71.4,Wire Transfer,0,31,6,0
INST_04762,Insurance Company,Middle East,Basic,54,866,580.61,10588,398,5153.22,8,Priority,0,52.5,ACH,7,19,3,0
INST_04763,Bank,Latin America,Professional,8,1020,600.22,8829,100,30858.88,5,Priority,0,81.4,Credit Card,2,30,4,1
INST_04764,Credit Union,Latin America,Enterprise,9,2196,69.15,455,679,5460.61,8,Standard,0,94.3,ACH,4,35,3,0
INST_04765,Payment Processor,North America,Professional,11,1258,334.4,37448,14,14512.09,7,Standard,16,88.5,Credit Card,11,23,2,0
INST_04766,Payment Processor,Europe,Professional,12,67321,543.58,71003,6,7404.02,8,Standard,37,52.1,ACH,7,6,2,0
INST_04767,Bank,Asia Pacific,Enterprise,2,1334,699.43,27088,140,2088.83,4,Priority,2,71.9,Credit Card,5,19,6,0
INST_04768,Insurance Company,Middle East,Basic,34,5775,133.06,19350,5986,3714.61,1,Premium,0,74.4,ACH,0,2,3,0
INST_04769,Bank,North America,Basic,10,3708,88.01,26905,1306,28840.24,9,Premium,0,60.1,ACH,1,28,3,1
INST_04770,Bank,Asia Pacific,Enterprise,50,5060,304.47,6125,34,14400.4,4,Premium,16,76.7,ACH,2,1,4,0
INST_04771,Credit Union,North America,Enterprise,62,5673,4276.28,10411,375,1946.15,5,Premium,3,79.8,Invoice,13,17,6,0
INST_04772,Bank,North America,Professional,1,11181,150.94,17162,47,613.26,7,Priority,4,35.6,Wire Transfer,7,33,8,0
INST_04773,Insurance Company,Europe,Professional,107,4445,1650.3,62630,319,6702.73,8,Standard,3,84.4,Wire Transfer,3,30,10,0
INST_04774,Bank,Asia Pacific,Enterprise,29,4176,2701.84,174257,367,2053.25,10,Priority,16,93.2,Wire Transfer,7,1,3,0
INST_04775,Insurance Company,Europe,Professional,17,3254,426.05,15619,786,3766.3,7,Priority,12,73.9,Invoice,1,13,6,0
INST_04776,Bank,Europe,Basic,11,2422,178.43,4595,8,554.67,7,Standard,15,78.0,Credit Card,0,11,5,0
INST_04777,Bank,Middle East,Basic,17,759,746.49,23236,15,23414.93,8,Standard,3,39.6,Credit Card,4,2,6,1
INST_04778,Bank,North America,Professional,9,2720,509.78,450105,129,4249.4,8,Standard,1,66.6,Credit Card,2,3,8,1
INST_04779,Bank,Europe,Enterprise,23,4280,143.89,5235,23,5334.71,6,Standard,6,52.3,Wire Transfer,3,20,9,0
INST_04780,Bank,North America,Enterprise,2,5449,182.99,83179,20,1408.96,6,Standard,1,68.8,Credit Card,0,11,8,0
INST_04781,Bank,North America,Enterprise,23,3906,695.27,163397,242,3241.93,7,Premium,2,80.7,Wire Transfer,2,1,1,0
INST_04782,Investment Firm,Asia Pacific,Enterprise,7,2101,1236.61,12835,28,5905.8,7,Standard,20,86.3,Wire Transfer,18,30,4,0
INST_04783,Bank,Latin America,Professional,1,2736,273.87,7699,8636,1958.85,11,Standard,14,57.5,Wire Transfer,0,19,6,0
INST_04784,Credit Union,Europe,Professional,19,1299,371.31,52178,56,3555.34,3,Premium,4,31.0,Wire Transfer,20,25,5,0
INST_04785,Credit Union,Asia Pacific,Professional,20,4768,899.97,37414,91,39317.98,9,Premium,2,51.0,Wire Transfer,4,25,4,1
INST_04786,Payment Processor,North America,Professional,13,2139,328.0,62452,253,500.0,7,Priority,6,63.9,Wire Transfer,2,2,6,1
INST_04787,Payment Processor,North America,Professional,1,3908,281.69,494135,9,6482.38,9,Premium,10,99.2,Wire Transfer,0,0,6,1
INST_04788,Credit Union,Europe,Basic,53,13375,162.97,28298,370,1512.93,5,Standard,1,63.7,Credit Card,2,30,7,0
INST_04789,Bank,North America,Enterprise,22,1028,159.62,3683,274,36487.86,8,Priority,16,89.7,Wire Transfer,2,34,6,0
INST_04790,Bank,North America,Professional,2,7295,9923.48,24342,79,3747.74,11,Standard,1,72.1,Wire Transfer,1,20,6,0
INST_04791,Payment Processor,Europe,Professional,17,3133,318.8,31644,243,1021.75,10,Priority,6,64.2,Invoice,9,18,7,0
INST_04792,Bank,North America,Professional,16,61808,2075.73,147377,320,3556.69,7,Standard,5,88.4,ACH,2,4,4,0
INST_04793,Bank,North America,Professional,1,2155,3043.59,16396,1965,8303.66,13,Priority,2,33.1,Invoice,0,20,2,0
INST_04794,Bank,Europe,Basic,22,8456,323.66,11925,10000,315979.84,7,Standard,5,88.3,Credit Card,9,0,4,1
INST_04795,Bank,Europe,Enterprise,39,3050,627.73,2816,21,500.0,7,Priority,14,89.0,Credit Card,5,28,10,0
INST_04796,Bank,Latin America,Basic,33,371,456.22,50067,14,813.48,4,Standard,2,78.3,Wire Transfer,0,18,6,0
INST_04797,Insurance Company,Europe,Basic,5,1365,58.29,3342771,178,34815.86,11,Standard,15,56.7,Invoice,0,25,4,1
INST_04798,Bank,Europe,Professional,47,11166,62.65,15773,3,511.1,7,Standard,0,76.1,Wire Transfer,18,17,7,1
INST_04799,Investment Firm,Latin America,Professional,10,1557,427.78,43387,477,4986.29,8,Standard,5,37.5,ACH,10,26,6,0
INST_04800,Bank,Asia Pacific,Enterprise,70,106,242.28,9684,181,2380.23,7,Standard,2,81.6,ACH,10,19,3,0
INST_04801,Bank,North America,Enterprise,1,2843,3904.54,3223,287,1880.63,10,Premium,18,77.5,ACH,0,19,6,1
INST_04802,Payment Processor,North America,Enterprise,15,579,303.72,42249,85,3796.03,6,Standard,0,78.2,Credit Card,0,13,3,0
INST_04803,Bank,Asia Pacific,Basic,21,3632,4192.76,22977,234,2983.87,9,Priority,0,72.1,Wire Transfer,21,10,3,0
INST_04804,Insurance Company,Europe,Basic,6,30537,227.77,615,347,23994.8,8,Priority,11,55.1,ACH,23,27,10,1
INST_04805,Credit Union,Asia Pacific,Professional,35,9453,4002.36,246481,212,36042.07,7,Standard,9,93.7,Wire Transfer,3,25,3,0
INST_04806,Bank,Asia Pacific,Basic,23,29881,740.78,41107,13,9315.7,9,Standard,1,71.1,ACH,6,32,5,0
INST_04807,Payment Processor,Europe,Enterprise,1,1283,793.1,24608,202,3449.18,9,Standard,19,72.7,Invoice,6,28,7,1
INST_04808,Bank,Middle East,Professional,22,2404,218.3,11696,4176,7242.38,7,Priority,14,86.5,Credit Card,23,2,4,0
INST_04809,Payment Processor,Europe,Enterprise,16,622,806.17,40454,228,16441.08,13,Standard,1,62.0,Credit Card,7,34,5,0
INST_04810,Bank,North America,Basic,5,1068,3075.6,43351,189,22082.65,7,Standard,8,74.5,ACH,1,26,5,0
INST_04811,Payment Processor,Asia Pacific,Professional,120,742,339.07,40214,2460,8561.84,8,Premium,3,73.7,Wire Transfer,5,12,4,0
INST_04812,Bank,North America,Professional,54,419,268.47,109315,38,48605.52,7,Priority,5,68.5,Invoice,3,23,5,0
INST_04813,Credit Union,Asia Pacific,Basic,8,23127,300.03,153722,736,1949.31,4,Standard,10,88.0,ACH,2,27,8,0
INST_04814,Insurance Company,Middle East,Professional,18,129,2818.99,446140,57,27171.79,3,Priority,6,66.1,Wire Transfer,3,4,1,1
INST_04815,Payment Processor,Asia Pacific,Professional,9,23276,1125.99,6277,1049,14136.85,8,Priority,0,83.3,Wire Transfer,11,34,4,0
INST_04816,Payment Processor,Europe,Professional,35,19323,2292.08,9319,624,1968.45,7,Standard,6,59.7,ACH,2,23,4,0
INST_04817,Insurance Company,Europe,Professional,63,6308,587.78,37864,70,6967.62,11,Standard,1,63.9,ACH,5,0,1,1
INST_04818,Payment Processor,North America,Basic,10,560,422.92,6845,91,7724.44,10,Standard,4,87.3,Wire Transfer,17,19,4,0
INST_04819,Bank,North America,Professional,39,277,670.98,8716,862,3971.71,9,Premium,3,80.7,Credit Card,2,6,4,0
INST_04820,Bank,Europe,Professional,16,1309,1457.08,44929,5,3907.28,6,Standard,0,88.9,Credit Card,5,9,4,0
INST_04821,Bank,Asia Pacific,Basic,12,7613,299.9,85072,66,500.0,7,Standard,0,62.2,Credit Card,0,2,5,1
INST_04822,Credit Union,Asia Pacific,Professional,66,2994,2084.77,149326,453,1747.78,7,Standard,10,93.1,Wire Transfer,9,15,4,0
INST_04823,Credit Union,North America,Basic,17,623,625.78,16499,85,3437.3,8,Standard,6,82.1,ACH,8,9,7,0
INST_04824,Credit Union,Europe,Professional,15,16685,50.0,44122,189,2082.13,8,Standard,25,61.5,Credit Card,1,30,2,0
INST_04825,Bank,Asia Pacific,Basic,26,37293,1164.67,31702,3,1361.72,7,Standard,21,59.1,ACH,0,30,3,1
INST_04826,Investment Firm,Europe,Professional,7,2121,87.64,22617,31,24140.28,10,Priority,1,50.7,Wire Transfer,0,0,5,1
INST_04827,Bank,Europe,Professional,9,3512,1131.17,6476,504,4205.35,5,Standard,13,85.6,ACH,11,27,8,0
INST_04828,Bank,Asia Pacific,Professional,64,310,1190.13,5351,38,126767.83,7,Premium,2,86.0,Wire Transfer,3,1,7,0
INST_04829,Credit Union,Asia Pacific,Enterprise,27,1601,599.37,59874,14,6864.52,5,Standard,1,73.4,ACH,6,16,5,0
INST_04830,Insurance Company,Europe,Professional,42,6410,774.65,6315,1003,23393.95,7,Standard,4,77.8,Invoice,3,3,5,0
INST_04831,Insurance Company,Latin America,Professional,7,5076,1508.16,1532,375,3596.86,4,Standard,2,54.5,Wire Transfer,10,20,3,1
INST_04832,Investment Firm,North America,Enterprise,18,1392,222.57,21001,20,1821.63,14,Priority,4,69.0,Wire Transfer,3,34,6,0
INST_04833,Bank,Middle East,Professional,85,1975,1045.36,195411,190,7290.11,7,Priority,7,87.1,ACH,10,8,4,0
INST_04834,Credit Union,North America,Professional,9,1524,1628.85,332,22,34312.81,8,Priority,2,34.9,Wire Transfer,1,30,5,1
INST_04835,Bank,North America,Professional,4,1963,3334.57,14292,112,4300.09,5,Premium,5,83.1,ACH,0,28,3,0
INST_04836,Credit Union,Latin America,Professional,17,5624,107.03,60646,203,9606.23,9,Priority,6,78.3,Wire Transfer,1,27,6,0
INST_04837,Credit Union,North America,Professional,11,155,658.67,1429,34,7232.5,7,Standard,6,53.1,Wire Transfer,4,9,6,1
INST_04838,Bank,Asia Pacific,Basic,4,2666,127.26,15994,564,4242.88,8,Standard,18,57.1,ACH,9,22,4,1
INST_04839,Bank,Asia Pacific,Professional,52,5039,120.94,3987,746,4581.42,4,Standard,7,84.4,Credit Card,1,3,6,0
INST_04840,Payment Processor,Latin America,Basic,112,1266,620.69,4862,238,1099.15,4,Premium,2,78.2,Credit Card,0,17,8,0
INST_04841,Payment Processor,Middle East,Professional,20,1452,442.72,12044,312,4833.7,4,Standard,0,88.1,Credit Card,2,33,6,0
INST_04842,Credit Union,North America,Basic,35,1516,1594.0,4085,10,13094.41,6,Premium,4,73.3,ACH,13,18,3,0
INST_04843,Bank,Asia Pacific,Professional,47,1453,266.29,3606,1723,7658.48,4,Standard,6,57.3,ACH,2,1,6,1
INST_04844,Bank,North America,Professional,28,3007,343.48,20153,125,6478.67,6,Priority,5,91.5,Invoice,1,25,3,0
INST_04845,Credit Union,Europe,Professional,1,3617,519.99,622008,27,14581.62,4,Standard,5,62.1,Wire Transfer,5,31,5,0
INST_04846,Payment Processor,Asia Pacific,Professional,4,127,143.42,68638,192,6584.03,9,Standard,3,50.7,ACH,2,7,8,1
INST_04847,Bank,North America,Enterprise,1,7937,169.41,100287,567,5018.44,9,Standard,22,43.3,ACH,6,5,7,0
INST_04848,Insurance Company,Europe,Professional,1,1929,1539.66,72830,373,14805.3,5,Standard,6,71.1,Wire Transfer,0,1,3,1
INST_04849,Bank,Europe,Professional,8,54146,208.77,7736,21,6032.4,15,Priority,1,82.8,ACH,3,27,3,0
INST_04850,Payment Processor,Europe,Enterprise,11,498,1667.32,35110,580,3446.47,10,Priority,0,46.6,Wire Transfer,0,32,8,0
INST_04851,Credit Union,Middle East,Professional,6,811,836.12,114295,133,9920.96,5,Standard,5,84.0,ACH,5,17,6,0
INST_04852,Insurance Company,North America,Professional,1,2198,62.99,76305,365,4661.87,10,Priority,9,87.4,Wire Transfer,7,10,4,0
INST_04853,Bank,Europe,Basic,18,5540,762.39,29490,35,3221.91,9,Standard,0,70.4,Credit Card,0,33,5,0
INST_04854,Investment Firm,Latin America,Professional,7,159,755.19,48053,975,6205.14,11,Standard,4,97.1,ACH,0,7,3,0
INST_04855,Bank,Europe,Enterprise,38,859,670.16,885857,206,6314.7,8,Priority,25,76.3,Wire Transfer,2,15,8,0
INST_04856,Bank,North America,Professional,1,7237,340.27,77587,1261,938.76,5,Priority,4,68.3,Credit Card,8,32,6,1
INST_04857,Payment Processor,Europe,Professional,44,718,130.57,13728,9,8101.83,7,Standard,13,47.6,ACH,1,35,1,0
INST_04858,Payment Processor,North America,Professional,74,23272,2029.32,19711,11,78414.9,10,Priority,1,69.1,ACH,4,9,5,0
INST_04859,Payment Processor,North America,Enterprise,30,1508,357.13,4531,96,1130.69,8,Standard,4,43.7,Credit Card,1,34,2,0
INST_04860,Investment Firm,Asia Pacific,Basic,31,773,139.76,744563,2083,2312.62,7,Standard,3,77.0,Invoice,5,17,2,0
INST_04861,Insurance Company,Europe,Professional,65,7445,698.52,244215,5079,318074.0,10,Premium,0,89.7,Credit Card,1,22,3,0
INST_04862,Bank,Latin America,Basic,5,33237,165.45,24954,29,1431.96,9,Standard,5,84.3,Credit Card,2,27,10,1
INST_04863,Bank,Asia Pacific,Professional,120,5566,129.17,580259,163,33846.31,6,Standard,3,61.6,Credit Card,6,13,6,0
INST_04864,Bank,Asia Pacific,Professional,35,19744,257.09,56874,196,3487.5,7,Standard,6,78.3,Credit Card,5,30,6,0
INST_04865,Investment Firm,North America,Basic,31,36862,181.55,11541,540,5378.74,4,Priority,5,82.6,Credit Card,2,33,3,0
INST_04866,Credit Union,Europe,Professional,10,747,135.0,85791,729,4036.96,5,Premium,4,92.8,ACH,2,27,8,1
INST_04867,Bank,North America,Professional,18,12180,1061.77,40053,19,9307.27,9,Priority,0,82.7,Credit Card,11,4,8,0
INST_04868,Investment Firm,Latin America,Basic,25,303,351.92,77403,166,500.0,11,Premium,4,85.3,ACH,0,1,3,0
INST_04869,Insurance Company,North America,Professional,23,5638,1813.0,2825,3,6498.92,6,Standard,24,78.6,ACH,3,10,9,0
INST_04870,Credit Union,North America,Basic,29,2678,144.69,6532,638,2683.71,11,Standard,2,19.0,ACH,3,27,4,0
INST_04871,Bank,Europe,Professional,2,19233,50.75,205398,80,500.0,3,Standard,3,36.2,ACH,2,30,7,1
INST_04872,Bank,North America,Professional,10,17298,482.28,279206,16,26405.66,10,Standard,12,79.8,Wire Transfer,9,14,6,0
INST_04873,Bank,North America,Professional,13,7007,3741.25,183995,270,500.0,9,Premium,5,45.6,Credit Card,0,4,3,0
INST_04874,Bank,Europe,Professional,7,4664,762.94,614135,76,123336.21,8,Standard,0,72.9,Credit Card,9,26,4,0
INST_04875,Investment Firm,North America,Professional,4,6390,19119.21,52368,1437,12399.73,5,Standard,5,80.3,ACH,1,30,6,0
INST_04876,Investment Firm,North America,Basic,3,3270,600.93,47128,29,638.11,8,Standard,14,83.8,Wire Transfer,0,3,3,0
INST_04877,Investment Firm,North America,Enterprise,10,2719,535.21,5598,8113,36575.74,3,Priority,8,82.9,Wire Transfer,3,15,4,0
INST_04878,Credit Union,Asia Pacific,Professional,16,25948,50.0,9220,691,1594.68,5,Standard,9,60.2,ACH,1,23,3,0
INST_04879,Insurance Company,Europe,Basic,1,31080,674.21,1116,1506,1707.46,10,Standard,0,27.8,Wire Transfer,2,27,4,1
INST_04880,Bank,Europe,Enterprise,70,2410,493.93,13599,23,500.0,7,Priority,1,68.0,Invoice,1,34,2,0
INST_04881,Credit Union,Europe,Basic,34,4257,247.42,1004,3711,1344.87,11,Premium,6,82.8,ACH,1,7,4,0
INST_04882,Insurance Company,North America,Professional,31,3369,342.36,111463,16,1604.79,5,Priority,1,62.6,Credit Card,6,32,5,0
INST_04883,Bank,Latin America,Professional,4,265,371.77,39442,101,16767.86,8,Priority,9,35.3,Credit Card,8,30,2,1
INST_04884,Bank,North America,Professional,22,1799,325.08,1054,1553,28304.92,5,Priority,1,87.5,Wire Transfer,6,18,8,0
INST_04885,Payment Processor,Asia Pacific,Enterprise,18,32845,4952.55,16567,369,764.19,9,Priority,2,93.4,Credit Card,3,21,4,0
INST_04886,Bank,Latin America,Professional,97,968,258.52,421461,15,7374.7,7,Priority,0,74.8,Invoice,4,25,9,0
INST_04887,Investment Firm,Asia Pacific,Basic,33,71098,494.32,18242,1145,500.0,9,Standard,3,66.7,Wire Transfer,18,32,3,1
INST_04888,Bank,North America,Enterprise,20,17295,248.47,4926,273,7416.91,12,Standard,2,64.9,Wire Transfer,1,19,4,0
INST_04889,Investment Firm,North America,Enterprise,45,5443,1032.89,1512,70,125884.52,9,Standard,0,75.3,ACH,0,7,8,0
INST_04890,Bank,Asia Pacific,Professional,4,6913,498.76,1582,9,500.0,9,Priority,1,62.5,ACH,6,15,6,0
INST_04891,Bank,North America,Professional,1,753,288.33,49186,324,1072.77,4,Standard,3,91.1,Wire Transfer,2,11,6,0
INST_04892,Investment Firm,Asia Pacific,Basic,28,2002,50.0,11489,110,14631.22,9,Standard,2,87.0,Credit Card,2,34,4,0
INST_04893,Bank,Asia Pacific,Professional,2,25902,540.22,13010,196,17462.16,13,Standard,13,93.0,Credit Card,14,3,3,0
INST_04894,Credit Union,Asia Pacific,Basic,2,1185,278.25,11560,8,1197.9,8,Standard,2,83.4,ACH,1,16,4,0
INST_04895,Bank,North America,Basic,32,14642,375.07,17847,69,44818.34,8,Priority,3,92.7,Wire Transfer,0,35,3,0
INST_04896,Bank,Asia Pacific,Professional,7,377,97.62,3495,352,1446.11,8,Standard,3,85.7,Credit Card,0,18,3,0
INST_04897,Bank,Asia Pacific,Basic,23,494,2252.82,35389,4348,60488.07,7,Priority,6,77.8,Invoice,7,15,4,1
INST_04898,Bank,Asia Pacific,Basic,59,51641,1127.88,2606,102,9926.64,7,Premium,16,37.2,Credit Card,8,23,3,0
INST_04899,Payment Processor,North America,Professional,9,2928,2245.87,7088,1994,33084.58,7,Standard,7,92.0,ACH,2,8,6,0
INST_04900,Bank,North America,Basic,5,1329,1597.79,100332,612,8571.88,9,Priority,12,28.6,Invoice,1,30,4,1
INST_04901,Credit Union,North America,Basic,2,23019,821.21,38727,226,13166.7,5,Standard,1,68.4,Credit Card,7,17,5,1
INST_04902,Bank,North America,Basic,3,19316,102.44,61606,23,14259.79,7,Priority,12,86.9,ACH,0,14,1,1
INST_04903,Bank,Europe,Basic,1,11862,3685.14,554367,25,27369.37,6,Premium,8,77.0,ACH,0,15,2,0
INST_04904,Payment Processor,Latin America,Professional,2,1267,132.53,20141,451,4678.62,7,Standard,2,80.5,Invoice,0,24,2,0
INST_04905,Bank,North America,Enterprise,13,1938,292.34,22747,57,1274.29,9,Premium,15,71.0,Wire Transfer,0,23,7,0
INST_04906,Payment Processor,Asia Pacific,Professional,9,4757,942.26,14816,49,4365.95,5,Standard,7,56.2,Credit Card,3,18,5,0
INST_04907,Bank,North America,Professional,29,8447,1000.09,11326,107,1805.82,9,Standard,4,88.5,Credit Card,1,21,3,0
INST_04908,Insurance Company,North America,Basic,49,1390,801.66,4837,110,1991.99,5,Premium,8,96.3,Wire Transfer,1,31,7,1
INST_04909,Credit Union,North America,Basic,36,3851,249.55,24986,750,58815.8,9,Priority,0,61.2,Credit Card,3,29,6,0
INST_04910,Payment Processor,North America,Basic,18,4451,194.74,37517,59,12507.6,8,Standard,2,75.3,Wire Transfer,2,18,7,0
INST_04911,Investment Firm,Latin America,Professional,2,20540,8445.92,40788,627,11673.85,8,Priority,10,25.7,ACH,1,33,6,0
INST_04912,Credit Union,North America,Professional,29,9243,384.84,24259,327,24562.23,6,Priority,13,94.5,Credit Card,17,16,6,0
INST_04913,Bank,Europe,Professional,10,311,332.25,88367,7,12410.1,7,Priority,11,92.2,ACH,0,11,4,1
INST_04914,Bank,Europe,Professional,2,2163,171.35,23020,252,80871.46,8,Standard,9,44.5,Invoice,4,5,3,1
INST_04915,Payment Processor,Latin America,Basic,44,740,541.1,11920,1,500.0,3,Premium,4,51.8,Wire Transfer,12,8,7,0
INST_04916,Bank,North America,Professional,9,6989,511.64,5483,29,1100.6,8,Priority,1,59.9,Credit Card,0,24,5,0
INST_04917,Credit Union,North America,Professional,5,11905,395.65,2157,341,1718.13,12,Premium,0,73.5,Invoice,5,20,4,0
INST_04918,Insurance Company,North America,Professional,49,3471,637.83,196933,145,624.17,10,Standard,18,81.9,ACH,9,4,5,0
INST_04919,Bank,Europe,Professional,55,1993,3348.42,7718,6,5821.91,7,Priority,1,77.4,Credit Card,0,17,11,0
INST_04920,Payment Processor,North America,Professional,9,3306,197.54,5494,19,6247.26,5,Priority,1,71.4,Credit Card,6,5,2,0
INST_04921,Insurance Company,Latin America,Enterprise,10,4078,424.83,11774,1,95130.45,9,Standard,8,74.1,ACH,7,14,1,0
INST_04922,Investment Firm,Europe,Enterprise,20,1141,185.41,14507,13,19066.42,10,Standard,9,84.2,Wire Transfer,0,8,5,0
INST_04923,Payment Processor,Europe,Professional,31,479,574.58,257240,420,2295.51,10,Standard,3,71.0,Wire Transfer,0,17,2,0
INST_04924,Bank,Europe,Professional,1,137,203.94,13464,54,10316.91,8,Premium,0,75.5,Wire Transfer,3,31,4,0
